Event.Id,Investigation.Type,Accident.Number,Event.Date,LOCATION,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20200727X74651,Accident,ERA20CA276,2020-07-26,"LAKELAND, FL",United States,28.039268,-81.900657,LAL,Lakeland Linder Regional,,Substantial,Airplane,N2629V,Cessna,177RG,No,1,,91,,Personal,,0,0,0,0,,,,
20200728X51541,Accident,ANC20CA080,2020-07-26,"FAIRBANKS, AK",United States,64.809188,-147.719009,,,,Substantial,,N1277A,Piper,PA 18,No,1,,91,,Personal,,0,0,0,0,,,,
20200725X04434,Accident,ERA20CA265,2020-07-25,"FERNANDINA BEACH, FL",United States,30.611944,-81.461112,FHB,Fernandina Beach Muni,,Substantial,Airplane,N31720,Piper,PA28R,No,1,,91,,Personal,,0,0,0,0,VMC,,,
20200725X21035,Accident,CEN20CA310,2020-07-25,"ANGOLA, IN",United States,41.636665,-85.086112,ANQ,Tri-State Steuben County,Minor,Substantial,Airplane,N86614,Champion,7GCBC,No,1,Reciprocating,91,,Personal,,0,0,1,1,VMC,,,
20200725X60143,Accident,CEN20LA306,2020-07-25,"GRANT, NE",United States,40.747222,-101.709999,,,Fatal,Substantial,Airplane,N502KJ,Air Tractor,AT502,No,1,Turbo Prop,137,,Aerial Application,Aurora Cooperative Elevator Company,1,0,0,0,VMC,,,
20200725X62028,Accident,CEN20CA307,2020-07-25,"IMPERIAL, NE",United States,40.406944,-101.6175,PRIV,PRIVATE,Siruose,Substantial,Airplane,N327WB,Vans,VANS RV 6,Yes,1,Reciprocating,91,,Personal,,0,1,1,0,VMC,,,
20200725X73345,Accident,WPR20LA238,2020-07-25,"WEST JORDAN, UT",United States,40.618331,-111.988891,U42,South Valley Regional Airport,Fatal,Substantial,Airplane,N7677C,Piper,PA32R,No,1,Reciprocating,91,,Personal,,3,2,1,0,VMC,,,
20200820X70856,Accident,GAA20WA130,2020-07-25,"HOLBOX, MEXICO",Mexico,21.519721,-87.376663,,,Non-Fatal,Substantial,Airplane,,Cessna,208,No,,,NUSN,,,Cessna Finance Export Corp,0,0,0,7,,,,
20200725X12606,Accident,CEN20LA305,2020-07-25,"San Antonio, TX",United States,29.331388,-98.464164,SSF,STINSON MUNI,Fatal,Destroyed,Airplane,N716RL,Piper,PA28,No,1,REC,91,,Bus,Robert Cole Perguson,1,2,0,0,,,,
20200810X95615,Accident,GAA20WA126,2020-07-25,"Blatten - VS, Switzerland",Switzerland,46.419445,7.874166,,,Fatal,Destroyed,Airplane,,Cessna,172,No,,,NUSN,,,Fluggruppe Reichenbach,4,0,0,0,,,,
20200724X30720,Accident,ERA20LA261,2020-07-24,"SALINAS, PR",United States,17.956111,-66.284446,,,Non-Fatal,Substantial,Airplane,N1813Q,Cessna,177RG,No,1,Reciprocating,91,,Instructional,,0,0,0,2,VMC,,,
20200724X65101,Accident,WPR20LA237,2020-07-24,"TEHACHAPI, CA",United States,35.136112,-118.446388,TSP,Tehachapi Airport,Fatal,Substantial,Airplane,N138PM,Vans,VANS RV-8,Yes,1,Reciprocating,91,,Personal,,1,0,0,0,VMC,,,
20200725X12343,Accident,ERA20CA260,2020-07-24,"WHITEHALL, MD",United States,39.677223,-76.609443,,,,Substantial,Helicopter,N350DM,Robinson,R44,No,1,,91,,Positioning,,0,0,0,0,,,,
20200724X84946,Accident,CEN20LA304,2020-07-24,"Monrovia, IN",United States,39.570644,-86.500495,PVT,,Fatal,Destroyed,Helicopter,N383ES,Brantly,B2B,No,1,,91,,Flts,Pilot,1,0,0,0,VMC,,,
20200730X82601,Accident,ENG20WA038,2020-07-23,"Basel, Switzerland",Switzerland,,,,,,Destroyed,Airplane,,Piper,PA28RT,No,,,NUSN,,,,0,0,0,0,,,,
20200814X13121,Incident,ENG20WA040,2020-07-23,"Chihuahua, Mexico",Mexico,31.647222,106.418609,MMCS,Abraham Gonzales Intl Airport,,,Airplane,,Embraer,ERJ190,No,2,TF,NUSC,,,Aerolitoral,0,0,0,0,,,,
20200722X25915,Accident,CEN20LA301,2020-07-22,"IDABEL, OK",United States,33.900001,-94.830001,4O4,McCurtain County Airport,Non-Fatal,Substantial,Airplane,N54WP,Vans,RV4,No,1,Reciprocating,91,,Personal,,0,0,0,2,VMC,,,
20200722X32649,Accident,CEN20CA303,2020-07-22,"JACKSONVILLE, AR",United States,34.856109,-92.081108,,,Non-Fatal,Substantial,Airplane,N2158P,Stearman,N2S 3,No,,,91,,Banner Tow,,0,0,0,1,VMC,,,
20200723X12645,Accident,WPR20LA234,2020-07-22,"JAMUL, CA",United States,32.689418,-116.800552,,,Non-Fatal,Substantial,Airplane,N125MC,Montana,Coyote,Yes,,,91,,Personal,Pfaff Kirk J,0,0,0,2,VMC,,,
20200723X40050,Accident,ERA20LA259,2020-07-22,"MONTGOMERY, AL",United States,32.301387,-86.395278,MGM,Montgomery Rgnl (Dannelly Fiel,Non-Fatal,Substantial,Airplane,N425BJ,Beech,400,No,2,Turbo Fan,91,,Personal,N425bj Llc,0,0,0,2,VMC,,,
20200724X75230,Accident,DCA20WA128,2020-07-22,"SHANGHAI, CHINA",China,,,,,,Substantial,Airplane,,Boeing,777,No,,,129,NSCH,,Ethiopian Airlines,0,0,0,0,,,,
20200804X73007,Accident,WPR20CA254,2020-07-22,"CLEARWATER, OR",United States,43.223331,-122.421112,3S6,TOKETEE STATE,Non-Fatal,Substantial,Airplane,N9747H,Cessna,182,No,1,Reciprocating,91,,Personal,Mashiair Llc,0,0,0,4,VMC,,,
20200727X90424,Incident,WPR20WA241,2020-07-22,"Djugun, Australia",Australia,,,,,Non-Fatal,Minor,Airplane,,Cessna,441,No,,,UNK,,,Skippers Aviation Pty Ltd,0,0,0,8,,,,
20200721X85220,Accident,CEN20CA298,2020-07-21,"CAMBRIDGE, MN",United States,45.558055,-93.264442,CBG,Cambridge Muncipal,Non-Fatal,Substantial,Airplane,N2943C,Cessna,180,No,1,Reciprocating,91,,Instructional,,0,0,0,2,VMC,,,
20200722X01318,,CEN20CA299,2020-07-21,"HOUSTON, TX",United States,30.061666,-95.55278,DWH,David Wayne Hooks Memorial,,Substantial,Airplane,N1013J,Rockwell,112,No,1,,91,,Business,,0,0,0,0,VMC,,,
20200723X65737,Accident,WPR20LA235,2020-07-21,"THOMPSON FALLS, MT",United States,47.560214,-115.44046,NA,,Non-Fatal,Substantial,Helicopter,N208MP,Mcdonnell Douglas,600,No,,,133,,External Load,,0,0,0,1,,,,
20200721X00448,Accident,CEN20LA294,2020-07-20,"HARLAN, IA",United States,41.6506,-95.31948,,,Non-Fatal,Substantial,Airplane,N1662S,Rockwell,S2R,No,1,,137,NSCH,Aerial Application,Slaters Spray Service,0,0,0,1,VMC,,,
20200721X02950,Accident,CEN20CA296,2020-07-20,"BLOOMINGTON, IN",United States,39.160556,-86.541389,BMG,Monroe County Airport,Non-Fatal,Substantial,Airplane,N8193A,Cessna,170B,No,1,Reciprocating,91,,Personal,Pilot,0,0,0,1,VMC,,,
20200721X03323,Accident,GAA20WA118,2020-07-20,"THORBURN LAKE, CANADA",Canada,,,,,Fatal,Substantial,Helicopter,,Robinson,R44,No,,,NUSN,,,,1,2,0,0,,,,
20200721X12813,Accident,CEN20CA302,2020-07-20,"GRAYSLAKE, IL",United States,42.34053,-88.029388,C81,,,Substantial,Airplane,N284M,Piper,PA28,No,,,91,,Personal,,0,0,0,0,,,,
20200721X20716,Accident,ERA20LA258,2020-07-20,"POTTSTOWN, PA",United States,40.2775,-75.787223,,,Non-Fatal,Substantial,Airplane,N4092D,Cessna,182,No,1,Reciprocating,91,,Personal,,0,0,0,3,VMC,,,
20200722X61420,Accident,CEN20CA300,2020-07-20,"DICKEYVILLE, WI",United States,42.625278,-90.587776,,,Non-Fatal,Substantial,Helicopter,N570WH,Robinson,R44,No,1,Reciprocating,137,,Aerial Application,Mf Helicopters Llc,0,0,0,1,VMC,,,
20200720X84108,Accident,WPR20LA228,2020-07-20,"San Andreas, CA",United States,38.123611,-120.773056,,,Non-Fatal,Destroyed,Helicopter,N745BW,Md Helicopter,600,No,1,TS,91,,Aobv,Brim Equipment Leasing Inc,0,0,0,3,VMC,,,
20200720X02411,Accident,ERA20CA256,2020-07-19,"WELLINGTON, FL",United States,26.646667,-80.294998,FD38,Wellington Aero Club A/P,,Substantial,Airplane,N1655V,Cessna,172,No,1,,91,,Personal,,0,0,0,0,VMC,,,
20200720X04711,Accident,WPR20LA229,2020-07-19,"COLLEGE PLACE, WA",United States,46.046943,-118.417221,S95,Martin Field,Non-Fatal,Substantial,Airplane,N846JM,Costruzioni Aeronautiche Tecna,P2004 Bravo,No,,,91,,Personal,,0,0,0,2,VMC,,,
20200722X71441,Accident,WPR20CA233,2020-07-19,"BEAR VALLEY, AK",United States,61.057498,-149.729995,PVT,Bear Valley,Non-Fatal,Substantial,Airplane,N2929C,Cessna,180,No,1,Reciprocating,91,,Personal,,0,0,0,2,Unk,,,
20200814X53733,Incident,DCA20WA137,2020-07-19,"Palma, Spain",Spain,,,,,,,Airplane,,Boeing,737,No,2,TF,NUSC,,,Ryanair,0,0,0,0,,,,
20200718X42201,Accident,WPR20CA230,2020-07-18,"RENO, NV",United States,39.663055,-119.881668,RTS,Reno/Stead,Non-Fatal,Substantial,Airplane,N113MX,Seele,XPA-18,Yes,1,Reciprocating,91,,Personal,,0,0,0,2,VMC,,,
20200719X21958,Accident,CEN20LA290,2020-07-18,"LOVELAND, OH",United States,39.267501,-84.26583,,,Non-Fatal,Substantial,Airplane,N4816A,Piper,PA22,No,,Reciprocating,91,,Personal,,0,0,0,1,VMC,,,
20200719X22746,Accident,CEN20LA292,2020-07-18,"BURNS FLAT, OK",United States,35.381668,-99.20111,,,Non-Fatal,Substantial,Airplane,N3412C,Beech,A23-24,No,1,Reciprocating,91,,Personal,,0,0,0,4,,,,
20200719X23732,Accident,CEN20LA291,2020-07-18,"ARLINGTON, TX",United States,32.663887,-97.094169,GKY,ARLINGTON MUNI,Non-Fatal,Substantial,Airplane,N140AB,Cessna,140,No,1,Reciprocating,91,,Instructional,,0,0,0,2,VMC,,,
20200720X01733,Accident,ERA20CA268,2020-07-18,"LINCONVILLE, ME",United States,44.693508,-69.381462,PVT,,,Substantial,Airplane,N4365M,Piper,PA 12,No,1,,91,,Personal,,0,0,0,0,VMC,,,
20200721X15152,Accident,ERA20CA264,2020-07-18,"BLOCK ISLAND, RI",United States,41.168056,-71.577774,BID,,,Substantial,Airplane,N58066,Mooney,M20J,No,1,,91,,Personal,Unicorn Aviation Inc,0,0,0,0,,,,
20200717X01732,Accident,WPR20LA225,2020-07-17,"GRIMES, CA",United States,39.040515,-121.89936,,,Non-Fatal,Substantial,Airplane,N508CM,Vans,RV 8,Yes,,,91,,Personal,,0,0,0,2,,,,
20200717X43430,Accident,CEN20CA289,2020-07-17,"GLENWOOD SPRINGS, CO",United States,39.506111,-107.309165,GWS,GLENWOOD SPRINGS MUNI,Non-Fatal,Substantial,Airplane,N86WM,Cessna,305,No,1,Reciprocating,91,,Personal,,0,0,0,2,VMC,,,
20200729X45803,Accident,CEN20CA317,2020-07-17,"OSCEOLA, WI",United States,45.309444,-92.690002,OEO,L O Simenstad Municipal Arpt,Non-Fatal,Substantial,Airplane,N1926N,Cessna,120,No,1,Reciprocating,91,,Instructional,,0,0,0,2,VMC,,,
20200717X44819,Accident,WPR20LA224,2020-07-17,"Mehama, OR",United States,44.794723,-122.619163,,,Fatal,Destroyed,Helicopter,N2297W,Hiller,UH 12D,No,,TS,137,,Aapl,Western Helicopters,1,0,0,0,VMC,,,
20200716X10253,Accident,ANC20CA070,2020-07-16,"KENAI, AK",United States,60.660255,-150.899246,,,,Substantial,Helicopter,N1432D,Bell,206,No,,,133,,External Load,Egli Air Haul Inc,0,0,0,0,,,,
20200716X41428,Accident,ERA20CA257,2020-07-16,"ASTOR, FL",United States,29.139326,-81.52906,N/A,,,Substantial,,N86KD,Kade,Aventura II,Yes,,,91,,Personal,,0,0,0,0,,,,
20200716X94229,Accident,CEN20LA288,2020-07-16,"INDEPENDENCE, MO",United States,39.125278,-94.331947,N/A,,Non-Fatal,Substantial,Airplane,N630JL,Beech,36,No,,,91,,Personal,Strategos International Llc,0,0,0,1,VMC,,,
20200811X75847,Incident,ENG20WA039,2020-07-16,"Port Harcourt, Nigeria",Nigeria,,,,,,,Airplane,,Hawker Siddeley,HS125,No,2,TF,NUSN,,,Aero Contractors,0,0,0,0,,,,
20200715X12929,Accident,CEN20CA285,2020-07-15,"ROCHESTER, IN",United States,41.065555,-86.181663,RCR,FULTON COUNTY,Non-Fatal,Substantial,Airplane,N2231T,Cessna,A185,No,,Reciprocating,91,,Personal,,0,0,0,2,VMC,,,
20200715X70736,Accident,WPR20LA223,2020-07-15,"VAUGHN, NM",United States,34.598331,-105.198608,,,Non-Fatal,Substantial,Airplane,N8488Y,Piper,PA 30,No,2,Reciprocating,91,,Personal,,0,0,0,2,VMC,,,
20200716X71613,Accident,ERA20CA253,2020-07-15,"WASHINGTON, NC",United States,35.561111,-76.231941,23NR,Whitfields East,Non-Fatal,Substantial,Airplane,N2038Q,Air Tractor,AT502,No,1,Turbo Prop,137,,Aerial Application,Tim Whitfield Aviation Inc.,0,0,0,1,VMC,,,
20200714X64315,Accident,CEN20CA280,2020-07-14,"NEW CARLISLE, OH",United States,39.931388,-84.016944,3OH0,Andy Barnhart Memorial Airport,Non-Fatal,Substantial,Airplane,N14139,Waco,YKC,No,1,Reciprocating,91,,Personal,,0,0,0,1,VMC,,,
20200714X70754,Accident,CEN20CA281,2020-07-14,"HOUSTON, TX",United States,29.506111,-95.476943,AXH,Houston-Southwest,Non-Fatal,Substantial,Airplane,N72EB,Champion,7GCBC,No,1,Reciprocating,91,,Instructional,,0,0,0,2,VMC,,,
20200715X05658,Accident,ANC20LA069,2020-07-14,"BIRCH CREEK, AK",United States,66.576385,-145.255004,,,Non-Fatal,Substantial,Airplane,N80166,Air Tractor,AT802,No,1,Turbo Prop,137,,Firefighting,Aero Spray Inc,0,0,0,1,VMC,,,
20200715X22441,Accident,CEN20CA284,2020-07-14,"SPRING, TX",United States,30.054166,-95.551666,DWH,David Wayne Hooks Memorial,Non-Fatal,Substantial,Airplane,N1332Z,Beech,95 55,No,2,Reciprocating,91,,Instructional,Texasflight,0,0,0,2,VMC,,,
20200715X94450,Accident,ERA20CA252,2020-07-14,"MANVILLE, NJ",United States,40.524444,-74.598335,47N,Central Jersey Rgnl,Minor,Substantial,Airplane,N12LF,Furlong,CA-6,No,1,Reciprocating,91,,Personal,,0,0,1,0,VMC,,,
20200716X10938,Accident,ERA20CA251,2020-07-14,"FUQUAY VARINA, NC",United States,35.540355,-78.830253,78NC,,,Substantial,Airplane,N1520P,Piper,PA 22,No,1,,91,,Personal,,0,0,0,0,,,,
20200728X34409,Accident,DCA20WA131,2020-07-14,"Durban, South Africa",South Africa,,,,,Siruose,,Airplane,,Boeing,737,No,,,NUSC,,,,0,1,0,116,,,,
20200713X05400,Accident,ERA20CA246,2020-07-13,"CORTLAND, NY",United States,42.58889,-76.220275,N03,Cortland County-Chase Field,,Substantial,Airplane,N2716P,Piper,PA22,No,1,,91,,Personal,,0,0,0,0,VMC,,,
20200713X33312,Accident,WPR20CA222,2020-07-13,"HAYWARD, CA",United States,37.658889,-122.121665,HWD,Hayward Executive,Non-Fatal,Substantial,Airplane,N530CA,Cessna,152,No,1,Reciprocating,91,,Instructional,San Carlos Flight Center,0,0,0,2,VMC,,,
20200713X65734,Accident,ERA20LA247A,2020-07-13,"FORT LAUDERDALE, FL",United States,26.198333,-80.163055,FXE,Ft Lauderdale Executive,Non-Fatal,Substantial,Airplane,N5280D,Cessna,172,No,1,,91,,Personal,172 Inc,0,0,0,2,VMC,,,
20200713X65734,Accident,ERA20LA247B,2020-07-13,"FORT LAUDERDALE, FL",United States,26.198333,-80.163055,FXE,Ft Lauderdale Executive,Non-Fatal,Substantial,Airplane,N200MU,Britten Norman,BN2A,No,2,,135,NSCH,,Islander Holding Ltd,0,0,0,2,VMC,,,
20200713X72318,Accident,WPR20CA220,2020-07-13,"PORT TOWNSEND, WA",United States,48.05389,-122.810554,0S9,Jefferson County Intl,Non-Fatal,Substantial,Airplane,N185KL,Cessna,A185,No,1,Reciprocating,91,,Personal,,0,0,0,2,VMC,,,
20200720X80325,Accident,ANC20CA071,2020-07-13,"PALMER, AK",United States,61.620254,-148.980285,,,,Substantial,Airplane,N360DC,Cessna,A185,No,1,,91,,Personal,,0,0,0,0,,,,
20200712X61602,Accident,WPR20CA219,2020-07-12,"CONCORD, CA",United States,37.989723,-122.056945,CCR,Buchanan Field,Non-Fatal,Substantial,Airplane,N9559D,Cessna,172,No,1,Reciprocating,91,,Instructional,"Pacific States Aviation, Inc",0,0,0,1,VMC,,,
20200712X95641,Accident,WPR20CA218,2020-07-12,"RICHLAND, WA",United States,46.410278,-119.585556,,,Non-Fatal,Substantial,Airplane,N644RS,Rans,S6,Yes,1,Reciprocating,91,,Personal,,0,0,0,2,VMC,,,
20200713X13347,Accident,CEN20CA277,2020-07-12,"RAND, CO",United States,40.543334,-106.193885,,,Minor,Substantial,Airplane,N702KS,Kitfox,KITFOX SPORT,No,1,Reciprocating,91,,Personal,,0,0,1,0,VMC,,,
20200713X14320,Accident,CEN20LA276,2020-07-12,"KEOKUK, IA",United States,40.442779,-91.424163,,,Non-Fatal,Substantial,Airplane,N3104S,Rockwell,S2R R1340,No,1,Turbo Prop,91,,Ferry,Wayson Air,0,0,0,1,VMC,,,
20200713X82236,Accident,ERA20LA245,2020-07-12,"FALMOUTH, KY",United States,38.641666,-84.197776,,,Non-Fatal,Substantial,Airplane,N30309,Cessna,177,No,1,Reciprocating,91,,Personal,,0,0,0,1,VMC,,,
20200713X85046,Accident,WPR20CA227,2020-07-12,"MCCALL, ID",United States,45.150554,-114.999443,PVT,Mile Hi,Non-Fatal,Substantial,Airplane,N952B,Champion,7GCBC,No,1,Reciprocating,91,,Personal,Brickley Construction,0,0,0,1,VMC,,,
20200711X75312,Accident,WPR20CA221,2020-07-11,"PRESTON, ID",United States,42.106945,-111.912498,U10,PRESTON,Non-Fatal,Substantial,Airplane,N85BJ,Quickie,Q2,Yes,1,Reciprocating,91,,Personal,,0,0,0,1,VMC,,,
20200713X04212,Accident,CEN20CA274,2020-07-11,"SPRINGFIELD, OH",United States,39.854721,-83.816108,SGH,Springfield-Beckley Muni,,Substantial,,N22111,Piper,PA32,No,1,,91,,Personal,Private Individual,0,0,0,0,VMC,,,
20200713X80346,Accident,ERA20CA249,2020-07-11,"PICKENS, SC",United States,34.810001,-82.702774,LQK,,,Substantial,Airplane,N737WA,Cessna,172,No,1,,91,,Instructional,,0,0,0,0,VMC,,,
20200711X31628,Accident,WPR20LA216,2020-07-11,"Ely, NV",United States,39.2975,-114.748054,,,Fatal,Destroyed,Glider,N167TM,Schleicher,ASW27,No,0,,91,,Pers,,1,0,0,0,,,,
20200711X82324,Accident,CEN20LA272,2020-07-11,"Grosse Ile, MI",United States,42.130924,-83.150482,,,Fatal,Destroyed,Airplane,N50JH,Golden Circle Air,T-Bird,No,,,91,,Pers,,1,0,0,0,VMC,,,
20200711X95026,Accident,CEN20LA273,2020-07-11,"Rifle, CO",United States,39.524166,-107.727218,,,Siruose,Destroyed,Helicopter,N708AC,Aerospatiale,AS355,No,2,TS,91,,Aobv,Aircam National Helicopter Services Inc,0,2,0,0,VMC,,,
20200713X80528,Accident,ERA20CA244,2020-07-11,"Tampa, FL",United States,28.13034,-82.460197,X39,,,,,N38KF,Kolb,KOLB FLYER SS,Yes,,,91,,Inst,Carver Clarence K,0,0,0,0,,,,
20200721X90959,Accident,CEN20WA293,2020-07-11,"Galway, Ireland",Ireland,53.278057,-9.052499,,,Siruose,Destroyed,Airplane,,Cessna,FR172,No,,,NUSN,,,,0,2,0,0,,,,
20200729X62255,Incident,DCA20WA132,2020-07-11,"Tijuana, Mexico",Mexico,,,,,,,Airplane,,Boeing,737,No,,,NUSC,,,,0,0,0,0,,,,
20200710X32457,Accident,CEN20LA271,2020-07-10,"DUSTIN, OK",United States,35.154167,-95.987777,,Private,Fatal,Substantial,Airplane,N2690J,Cessna,T188,No,1,Reciprocating,137,,Aerial Application,Agratech Inc,1,0,0,0,VMC,,,
20200713X05556,Accident,CEN20LA279,2020-07-10,"DALHART, TX",United States,36.060832,-102.518608,,,Non-Fatal,Substantial,Airplane,N61315,Air Tractor,AT502,No,1,Turbo Prop,137,,Aerial Observation,Bailey Flying Service Inc.,0,0,0,1,VMC,,,
20200713X81524,Accident,ERA20CA248,2020-07-10,"CULPEPER, VA",United States,38.470794,-78.000892,CJR,Culpeper Rgnl,,Substantial,Airplane,N8103C,Piper,PA22,No,1,,91,,Instructional,Richard S. Simpson,0,0,0,0,VMC,,,
20200715X05525,Accident,ANC20CA068,2020-07-10,"KETCHIKAN, AK",United States,55.766944,-131.416946,,,,Substantial,Helicopter,N878CB,Robinson,R44,No,1,,135,NSCH,,"Helicopter Air Alaska, Llc",0,0,0,0,VMC,,,
20200715X50601,Accident,ANC20CA067A,2020-07-10,"NAKNEK, AK",United States,58.735553,-157.022216,5NK,,,Substantial,,N44851,Piper,PA32,No,1,,135,NSCH,,,0,0,0,0,,,,
20200722X63512,Accident,WPR20CA232,2020-07-10,"NENANA, AK",United States,64.138053,-147.986663,PVT,PVT,Non-Fatal,Substantial,Airplane,N756DJ,Cessna,U206,No,1,Reciprocating,91,,Personal,Bik Air Llc,0,0,0,3,VMC,,,
20200713X03310,Accident,CEN20LA278,2020-07-10,"Springfield, CO",United States,37.443054,-102.61444,8V7,Springfield Muni,Fatal,Destroyed,Airplane,N6917K,Grumman,G164,No,1,REC,137,,Aapl,Reid Aviation & Aerial Spraying Llc,1,0,0,0,VMC,,,
20200715X50601,Accident,ANC20CA067B,2020-07-10,"Naknek, AK",United States,58.735553,-157.022216,5NK,,,,Airplane,N42241,Piper,PA 28-180,No,,,91,,Pers,,0,0,0,0,,,,
20200803X41005,Incident,GAA20WA124,2020-07-10,"Toluca de Lerdo, M�x., Mexico, Mexico",Mexico,19.338333,-99.566665,,,Non-Fatal,Minor,Airplane,,Learjet,45,No,,,NUSN,,,"Aeroparadise, S.a. De C.v.",0,0,0,7,,,,
20200709X40852,Accident,ERA20CA250,2020-07-09,"AUBURN, ME",United States,44.04861,-70.283607,LEW,Auburn/Lewiston Muni,Non-Fatal,Substantial,Airplane,N722SA,Cessna,172,No,1,Reciprocating,91,,Instructional,L-a Pilots Club Llc,0,0,0,1,VMC,,,
20200806X32901,Accident,WPR20CA255,2020-07-09,"RAMONA, CA",United States,33.039165,-116.915275,KRNM,Ramona,Minor,Substantial,Weight-Shift,N980WC,Air Creation/sides Rick A,MANTA 503,No,1,Reciprocating,91,,Personal,,0,0,1,0,VMC,,,
20200709X22711,Accident,CEN20LA270,2020-07-09,"Pembina, ND",United States,48.991943,-97.375831,,,Siruose,Destroyed,Airplane,C-GWWE,Cessna,188,No,,,NUSN,,Aapl,Southeast Air Services,0,1,0,0,VMC,,,
20200714X42039,Accident,DCA20CA122,2020-07-09,"Chicago, IL",United States,41.889591,-87.620277,,,,,Airplane,N226NN,Embraer,ERJ170,No,,,121,SCHD,,Envoy Airlines,0,0,0,0,,,,
20200708X04411,Accident,WPR20LA215,2020-07-08,"PORT ORCHARD, WA",United States,47.468055,-122.564445,WN13,Vaughan Ranch Airfield,Siruose,Substantial,Airplane,N22393,Cessna,150,No,1,Reciprocating,91,,Personal,,0,1,0,0,VMC,,,
20200713X11352,Accident,CEN20LA282,2020-07-08,"VENICE, LA",United States,29.479999,-89.341667,,,Non-Fatal,Substantial,Helicopter,N7186K,Robinson,R22,No,1,Reciprocating,91,,Business,,0,0,0,1,,,,
20200713X23026,Accident,WPR20CA217,2020-07-08,"ABSAROKEE, MT",United States,45.499168,-109.435279,PVT,Redman Private,Non-Fatal,Substantial,Airplane,N7726M,Cessna,182,No,1,Reciprocating,91,,Personal,,0,0,0,1,VMC,,,
20200723X02925,Accident,WPR20CA236,2020-07-08,"FAREWELL LAKES, AK",United States,,,FKK,,,Substantial,,N134C,Stinson,108,No,1,,91,,Personal,,0,0,0,0,,,,
20200730X02713,Accident,GAA20WA121,2020-07-08,"SAO PAULO, BRAZIL",Brazil,-23.507223,-46.648056,,,Fatal,Substantial,Airplane,,Beech,58,No,,,NUSN,,,Renato Kazakvic,1,0,0,0,,,,
20200707X80954,Accident,CEN20LA268,2020-07-07,"BUENA VISTA, CO",United States,38.81361,-106.121391,AEJ,Central Colorado Regional,Siruose,Substantial,Airplane,C-GTVS,Mooney,M20TN,No,1,Reciprocating,91,,Personal,,0,1,0,0,VMC,,,
20200707X01750,Accident,WPR20LA212,2020-07-07,"Lake Tahoe, CA",United States,38.840721,-120.010032,TVL,,Fatal,Destroyed,Airplane,N6328D,Cessna,172,No,1,REC,91,,Pers,,2,0,0,0,,,,
20200707X72533,Accident,WPR20LA211,2020-07-07,"Payson, AZ",United States,34.271945,-111.527496,,,Fatal,Destroyed,Helicopter,N623PB,Bell,UH1H,No,1,TS,133,,Exld,Airwest Helicopters Llc,1,0,0,0,VMC,,,
20200706X04306,Accident,CEN20LA267,2020-07-06,"MANKATO, KS",United States,39.804164,-98.220558,TKO,,Siruose,Substantial,Airplane,N900WH,Titan,TORNADO,Yes,,,91,,Personal,Private Individual,0,1,0,0,VMC,,,
20200706X24852,Accident,ERA20CA240,2020-07-06,"BARDSTOWN, KY",United States,37.814445,-85.499725,BRY,Samuels Field,Non-Fatal,Substantial,Airplane,N3725T,Piper,PA28R,No,1,Reciprocating,91,,Instructional,Nexgen Aviation Llc.,0,0,0,2,VMC,,,
20200707X25833,Accident,WPR20CA214,2020-07-06,"MARION, MT",United States,48.094722,-114.851669,MT53,Carson Field Airport,Non-Fatal,Substantial,Airplane,N60733,Piper,PA 18A-135,No,1,Reciprocating,91,,Personal,,0,0,0,1,VMC,,,
20200707X33336,Accident,WPR20CA213,2020-07-06,"REDMOND, OR",United States,44.254165,-121.152221,RDM,Roberts Field,Non-Fatal,Substantial,Airplane,N727P,Beech,33,No,1,Reciprocating,91,,Instructional,Leading Edge Aviation Inc,0,0,0,2,VMC,,,
20200730X11342,Accident,GAA20WA122,2020-07-06,"RIO DE JANEIRO, BRAZIL",Brazil,-22.891666,-43.184165,,,Minor,Substantial,Helicopter,,Robinson,R22,No,,,NUSN,,,Omni Escola De Aviacao Civil,0,0,1,1,,,,
20200706X41245,Accident,CEN20LA266,2020-07-06,"Pauls Valley, OK",United States,34.749168,-97.26889,NA,,Minor,Destroyed,Airplane,N444TW,Lancair,LANCAIR,Yes,1,REC,91,,Pers,,0,0,1,0,VMC,,,
20200705X10100,Accident,WPR20CA205,2020-07-05,"SEDONA, AZ",United States,34.863887,-111.791946,SEZ,Sedona,Non-Fatal,Substantial,Airplane,N8868M,Beech,23,No,1,Reciprocating,91,,Personal,,0,0,0,2,VMC,,,
20200705X10740,Accident,WPR20LA226,2020-07-05,"CHINO, CA",United States,33.976387,-117.634719,CNO,CHINO,Non-Fatal,Substantial,Airplane,N61445,Boeing,B75,No,,Reciprocating,91,,Personal,,0,0,0,2,VMC,,,
